geneEntrezID	geneName	stat	dbsnp	snpcnt	bin	chr	startpos	endpos	length	strand
149371	EXOC8	0.0773200000000001	rs12047385	1	1	1	231468482	231473578	5097	-1
149373	LOC149373	0.47597	rs12096847	1	1	1	231319845	231323373	3529	-1
149420	PDIK1L	0.44014	rs2802350	2	2	1	26437656	26452039	14384	1
149428	BNIPL	0.13574	rs7550434	5	4	1	151009029	151020076	11048	1
149465	WDR65	0.29295	rs510789	18	10	1	43638001	43720029	82029	1
149466	C1orf210	0.09053	rs34783763	2	2	1	43747554	43751288	3735	-1
149478	BTBD19	0.09011	rs4073112	1	1	1	45274154	45279801	5648	1
149483	CCDC17	0.0848100000000001	rs2275085	4	4	1	46085716	46089731	4016	-1
149499	LRRC71	0.08258	rs865239	4	4	1	156890424	156902880	12457	1
1495	CTNNA1	0.13819	rs288029	28	12	5	138089107	138270723	181617	1
149563	C1orf64	0.19194	rs4661679	7	5	1	16330731	16333180	2450	1
1496	CTNNA2	0.42651	rs1434098	432	15	2	79740060	80875993	1135934	1
149603	RNF187	0.07978	rs6688436	3	3	1	228675068	228683889	8822	1
149628	PYHIN1	0.39278	rs1623601	16	9	1	158901337	158946849	45513	1
149643	C1orf227	0.10273	rs2497959	5	4	1	213003483	213020991	17509	-1
149647	FAM71A	0.14466	rs3125298	11	7	1	212797789	212800120	2332	1
149685	ADIG	0.10736	rs6100336	1	1	20	37209838	37217104	7267	1
149699	GTSF1L	0.10153	rs3091249	9	6	20	42354801	42355642	842	-1
1497	CTNS	0.19995	rs456253	6	5	17	3539762	3566397	26636	1
149708	WFDC5	0.0813700000000001	rs763058	2	2	20	43738093	43743813	5721	-1
149840	C20orf196	0.23804	rs237085	65	14	20	5731043	5844558	113516	1
1499	CTNNB1	0.14595	rs3915129	16	9	3	41240942	41281939	40998	1
149951	COMMD7	0.0946	rs6057630	8	6	20	31290493	31331814	41322	-1
149954	BPIFB4	0.10001	rs2889732	11	7	20	31669318	31699557	30240	1
149986	LSM14B	0.11273	rs6061434	8	6	20	60697517	60710434	12918	1
149998	LIPI	0.19398	rs1556276	34	12	21	15481134	15579254	98121	-1
150	ADRA2A	0.21567	rs11815669	27	12	10	112836790	112840665	3876	1
1500	CTNND1	0.10915	rs1786438	9	6	11	57529234	57586652	57419	1
150082	LCA5L	0.08066	rs2837016	4	4	21	40777770	40816128	38359	-1
150084	IGSF5	0.12997	rs94967	63	14	21	41117334	41174023	56690	1
150094	SIK1	0.30767	rs573283	27	12	21	44834395	44847002	12608	-1
1501	CTNND2	0.22064	rs852577	362	15	5	10971952	11904110	932159	-1
150159	SLC9B1	0.12516	rs724447	7	5	4	103806205	103940896	134692	-1
150160	CCT8L2	0.29876	rs9604967	14	8	22	17071648	17073700	2053	-1
150165	XKR3	0.21533	rs165810	38	13	22	17264302	17302584	38283	-1
150209	AIFM3	0.09262	rs178268	5	4	22	21319418	21335649	16232	1
150223	YDJC	0.09556	rs878825	2	2	22	21982378	21984340	1963	-1
150274	HSCB	0.0936399999999999	rs714191	6	5	22	29138043	29153498	15456	1
150275	CCDC117	0.0885	rs5762784	5	4	22	29168662	29185283	16622	1
150280	HORMAD2	0.11563	rs2214047	27	12	22	30476453	30573062	96610	1
150290	DUSP18	0.12325	rs5997727	5	4	22	31058039	31063872	5834	-1
150297	C22orf42	0.32486	rs5994481	10	7	22	32545519	32555243	9725	-1
1503	CTPS1	0.13784	rs12066993	15	9	1	41445007	41478235	33229	1
150350	ENTHD1	0.20294	rs137953	7	5	22	40139049	40289794	150746	-1
150356	CHADL	0.08084	rs2281336	1	1	22	41625514	41636935	11422	-1
150365	MEI1	0.1396	rs5996056	19	10	22	42095518	42195459	99942	1
150372	NFAM1	0.13215	rs739150	18	10	22	42776413	42828401	51989	-1
150379	PNPLA5	0.12223	rs5764010	15	9	22	44275558	44287893	12336	-1
1504	CTRB1	0.08756	rs11864719	2	2	16	75252884	75258822	5939	1
150465	TTL	0.13397	rs6747985	7	5	2	113239743	113290223	50481	1
150468	CKAP2L	0.08506	rs7592947	4	4	2	113495444	113522254	26811	-1
150472	CBWD2	0.12567	rs1867868	4	4	2	114195268	114253781	58514	1
150483	TEKT4	0.08969	rs7587312	3	3	2	95537232	95542568	5337	1
150572	SMYD1	0.18497	rs2970920	15	9	2	88367299	88412903	45605	1
150677	OTOS	0.15408	rs13026031	25	11	2	241078446	241080073	1628	-1
150678	MYEOV2	0.14701	rs3749078	11	7	2	241065980	241075764	9785	-1
150681	OR6B3	0.1574	rs4854045	10	7	2	240984494	240985489	996	-1
150684	COMMD1	0.15492	rs7609513	23	11	2	62132803	62363205	230403	1
150709	ANKAR	0.08784	rs16831873	5	4	2	190540711	190611376	70666	1
150726	FBXO41	0.10635	rs6546814	3	3	2	73481810	73496758	14949	-1
150737	TTC30B	0.10272	rs3927978	3	3	2	178414880	178417524	2645	-1
150763	GPAT2	0.07839	rs2579551	1	1	2	96687694	96700727	13034	-1
150786	WTH3DI	0.12187	rs10182177	15	9	2	132118065	132121731	3667	-1
1508	CTSB	0.12415	rs1630828	20	10	8	11700033	11725646	25614	-1
150864	FAM117B	0.08685	rs7563319	13	8	2	203499901	203634480	134580	1
1509	CTSD	0.11815	rs4752759	4	4	11	1773982	1785222	11241	-1
150921	TCF23	0.14433	rs7588910	2	2	2	27371945	27375819	3875	1
150946	GAREML	0.17059	rs1025542	4	4	2	26395960	26412532	16573	1
150962	PUS10	0.45699	rs1864268	7	5	2	61167548	61245365	77818	-1
151011	SEPT10	0.12057	rs9330320	5	4	2	110300374	110371783	71410	-1
151050	KANSL1L	0.11343	rs2098279	3	3	2	210885435	211036051	150617	-1
151056	PLB1	0.15016	rs4665428	86	15	2	28718938	28866654	147717	1
1511	CTSG	0.13066	rs17257069	7	5	14	25042724	25045466	2743	-1
151112	ZSWIM2	0.1574	rs3114927	10	7	2	187692207	187713897	21691	-1
151126	ZNF385B	0.37284	rs16867040	152	15	2	180306709	180726232	419524	-1
151188	ARL6IP6	0.61527	rs7563579	15	9	2	153574407	153617767	43361	1
151194	METTL21A	0.0955	rs7578176	4	4	2	208473839	208489973	16135	-1
151195	CCNYL1	0.16913	rs2663872	13	8	2	208576264	208620898	44635	1
1512	CTSH	0.11944	rs3825932	11	7	15	79214092	79237420	23329	-1
151230	KLHL23	0.11674	rs6750837	11	7	2	170590356	170608396	18041	1
151242	PPP1R1C	0.12057	rs16822370	54	14	2	182818968	182996109	177142	1
151246	SGOL2	0.10933	rs12621063	11	7	2	201390865	201448818	57954	1
151254	ALS2CR11	0.10538	rs2540436	14	8	2	202352144	202483905	131762	-1
151258	SLC38A11	0.15016	rs1463342	27	12	2	165754709	165812035	57327	-1
151278	CCDC140	0.08784	rs6436314	4	4	2	223162866	223169936	7071	1
151295	SLC23A3	0.08234	rs12694452	1	1	2	220026181	220034817	8637	-1
1513	CTSK	0.0792	rs12085336	2	2	1	150768684	150780917	12234	-1
151313	FAHD2B	0.13124	rs1148600	6	5	2	97749323	97760582	11260	-1
151354	FAM84A	0.46737	rs7559666	12	8	2	14772810	14780170	7361	1
151393	RMDN2	0.15905	rs2565655	65	14	2	38152462	38294285	141824	1
1514	CTSL1	0.14282	rs9410948	20	10	9	90340974	90346384	5411	1
151473	SLC16A14	0.14701	rs10197896	13	8	2	230899690	230933715	34026	-1
1515	CTSL2	0.16237	rs10739296	7	5	9	99791959	99801925	9967	-1
151516	ASPRV1	0.15408	rs3796097	13	8	2	70187221	70189397	2177	-1
151525	WDSUB1	0.14571	rs6718625	19	10	2	160092304	160143236	50933	-1
151531	UPP2	0.24557	rs10206564	40	13	2	158851691	158992666	140976	1
151556	GPR155	0.12187	rs1991602	13	8	2	175296299	175351816	55518	-1
151613	TTC14	0.12313	rs1532485	6	5	3	180319918	180328918	9001	1
151636	DTX3L	0.08347	rs9289200	2	2	3	122283185	122294050	10866	1
151647	FAM19A4	0.16545	rs9682904	80	14	3	68780915	68981761	200847	-1
151648	SGOL1	0.12313	rs3920161	14	8	3	20202085	20227724	25640	-1
151649	PP2D1	0.3104	rs2623078	7	5	3	20021453	20053765	32313	-1
151651	EFHB	0.75844	rs2170342	23	11	3	19920964	19975706	54743	-1
151742	PPM1L	0.52825	rs2279107	61	14	3	160473996	160788817	314822	1
151790	WDR49	0.13292	rs16851352	20	10	3	167196472	167371289	174818	-1
151827	LRRC34	0.09507	rs7621631	5	4	3	169511216	169530574	19359	-1
151835	CPNE9	0.10114	rs468056	2	2	3	9745510	9771592	26083	1
151871	DPPA2	0.10438	rs7611017	8	6	3	109012635	109035364	22730	-1
151887	CCDC80	0.17762	rs6774572	25	11	3	112323407	112359977	36571	-1
151888	BTLA	0.13409	rs2633578	21	10	3	112182813	112218408	35596	-1
1519	CTSO	0.16983	rs6830666	17	9	4	156845270	156875048	29779	-1
151903	CCDC12	0.10926	rs2290545	6	5	3	46963220	47018270	55051	-1
151963	MB21D2	0.17372	rs4687368	45	13	3	192514604	192635950	121347	-1
151987	PPP4R2	0.11463	rs9868559	24	11	3	73046119	73115011	68893	1
152	ADRA2C	0.1409	rs2748778	14	8	4	3768296	3770253	1958	1
1520	CTSS	0.09915	rs12568757	4	4	1	150702672	150738433	35762	-1
152002	XXYLT1	0.33154	rs12639591	62	14	3	194789013	194991895	202883	-1
152006	RNF38	0.15866	rs7856559	20	10	9	36336397	36401195	64799	-1
152007	GLIPR2	0.12639	rs1541036	11	7	9	36136742	36163903	27162	1
152015	ROPN1B	0.30406	rs4267608	8	6	3	125688028	125702297	14270	1
152065	C3orf22	0.14701	rs7617257	7	5	3	126268519	126277758	9240	-1
152078	C3orf55	0.14946	rs9857718	42	13	3	157261133	157319022	57890	1
152098	ZCWPW2	0.17762	rs1563656	20	10	3	28431987	28566633	134647	1
152100	CMC1	0.18805	rs6551247	22	11	3	28283124	28361264	78141	1
152110	NEK10	0.24474	rs4973870	27	12	3	27257097	27410912	153816	-1
152118	C3orf79	0.11355	rs34420669	19	10	3	153202284	153220486	18203	1
152137	CCDC50	0.25916	rs569767	39	13	3	191046874	191116459	69586	1
152138	PYDC2	0.18126	rs422889	27	12	3	191178952	191179245	294	1
152185	SPICE1	0.11926	rs3928555	7	5	3	113161565	113234034	72470	-1
152189	CMTM8	0.43379	rs1512022	73	14	3	32280171	32411813	131643	1
1522	CTSZ	0.10421	rs163800	6	5	20	57570242	57582309	12068	-1
152206	CCDC13	0.12932	rs10490793	19	10	3	42749874	42814745	64872	-1
152273	FGD5	0.30199	rs4685234	47	13	3	14860469	14976072	115604	1
1523	CUX1	0.70282	rs16869529	65	14	7	101459184	101927250	468067	1
152330	CNTN4	0.43712	rs12633765	405	15	3	2140550	3099645	959096	1
1524	CX3CR1	0.12041	rs17038645	22	11	3	39304985	39323226	18242	-1
152404	IGSF11	0.13844	rs6772441	57	14	3	118619477	118864898	245422	-1
152405	C3orf30	0.10438	rs13082731	4	4	3	118864997	118870302	5306	1
152485	ZNF827	0.43901	rs10519755	55	14	4	146681874	146859607	177734	-1
1525	CXADR	0.10314	rs1539798	36	13	21	18885224	18965897	80674	1
152503	SH3D19	0.09509	rs7699574	19	10	4	152041433	152149182	107750	-1
152518	NFXL1	0.29775	rs4694871	6	5	4	47849257	47916633	67377	-1
152519	NIPAL1	0.13974	rs17608481	12	8	4	48018791	48039084	20294	1
152559	PAQR3	0.09914	rs7677084	14	8	4	79839094	79860582	21489	-1
152573	SHISA3	0.12901	rs2719959	16	9	4	42399856	42404504	4649	1
152579	SCFD2	0.39412	rs4864717	82	15	4	53739149	54232242	493094	-1
152586	LOC152586	0.166	rs7694726	19	10	4	141364529	141419501	54973	-1
152687	ZNF595	0.1612	rs7678633	13	8	4	53227	88099	34873	1
152789	JAKMIP1	0.26751	rs17766335	44	13	4	6027926	6202318	174393	-1
1528	CYB5A	0.54423	rs8097258	51	14	18	71920527	71959251	38725	-1
152815	THAP6	0.10723	rs6535524	8	6	4	76439654	76455236	15583	1
152816	C4orf26	0.12018	rs2061742	15	9	4	76481258	76491103	9846	1
152831	KLB	0.29956	rs7674617	21	10	4	39408473	39453153	44681	1
152877	FAM53A	0.13164	rs4379117	17	9	4	1641608	1685988	44381	-1
152926	PPM1K	0.28108	rs17013969	15	9	4	89178761	89205983	27223	-1
152940	C4orf45	0.21729	rs591191	47	13	4	159814684	159956333	141650	-1
152992	TRMT44	0.1583	rs16842430	11	7	4	8442532	8478282	35751	1
153	ADRB1	0.29124	rs413920	20	10	10	115803806	115806667	2862	1
153020	RASGEF1B	0.166	rs11930241	36	13	4	82348219	82393061	44843	-1
153090	DAB2IP	0.11294	rs2777317	35	13	9	124329399	124547809	218411	1
153129	SLC38A9	0.1454	rs1983189	23	11	5	54921673	55008163	86491	-1
153201	SLC36A2	0.14148	rs6891252	25	11	5	150694539	150727151	32613	-1
153218	SPINK13	0.10806	rs2288779	12	8	5	147648423	147665773	17351	1
153222	CREBRF	0.18351	rs454036	8	6	5	172483355	172566291	82937	1
153241	CEP120	0.51334	rs890933	34	12	5	122680579	122759286	78708	-1
153328	SLC25A48	0.13147	rs7445812	24	11	5	135170365	135224326	53962	1
153339	TMEM167A	0.1187	rs378147	9	6	5	82348665	82373272	24608	-1
153364	MBLAC2	0.40769	rs4129345	6	5	5	89754020	89770585	16566	-1
153396	TMEM161B	0.10206	rs357508	11	7	5	87491023	87564665	73643	-1
1534	CYB561	0.08888	rs9905945	2	2	17	61509665	61523722	14058	-1
153443	SRFBP1	0.10484	rs12153375	8	6	5	121297656	121364295	66640	1
153478	PLEKHG4B	0.12762	rs7717734	10	7	5	140373	190087	49715	1
1535	CYBA	0.09101	rs12709102	1	1	16	88709697	88717492	7796	-1
153527	ZMAT2	0.08256	rs2878996	9	6	5	140080032	140086239	6208	1
153562	MARVELD2	0.0884	rs6450041	5	4	5	68710939	68737890	26952	1
153571	C5orf38	0.47911	rs41493746	36	13	5	2752262	2755511	3250	1
153572	IRX2	0.16327	rs961136	27	12	5	2746279	2751769	5491	-1
153579	BTNL9	0.09478	rs11249762	15	9	5	180467225	180488523	21299	1
1536	CYBB	0.18803	rs6417871	11	7	X	37639270	37672714	33445	1
153642	ARSK	0.09092	rs17084933	3	3	5	94890825	94940806	49982	1
153643	FAM81B	0.47036	rs2731823	29	12	5	94727048	94786144	59097	1
153657	TTC23L	0.12109	rs460207	13	8	5	34839269	34899567	60299	1
1537	CYC1	0.09015	rs2070688	1	1	8	145149960	145152428	2469	1
153733	CCDC112	0.10296	rs11749663	21	10	5	114602885	114632458	29574	-1
153745	FAM71B	0.09244	rs17054294	4	4	5	156589343	156593279	3937	-1
153768	PRELID2	0.10914	rs12655088	19	10	5	145138582	145214899	76318	-1
153769	SH3RF2	0.75245	rs9686472	52	14	5	145316126	145442879	126754	1
153770	PLAC8L1	0.1187	rs12188581	8	6	5	145463876	145483946	20071	-1
1538	CYLC1	0.15323	rs825546	9	6	X	83116170	83141626	25457	1
153830	RNF145	0.18009	rs2420355	17	9	5	158584417	158637061	52645	-1
1539	CYLC2	0.14706	rs10990443	49	14	9	105757593	105780770	23178	1
153918	ZC2HC1B	0.11358	rs4896690	6	5	6	144185573	144259483	73911	1
154	ADRB2	0.15734	rs11742519	34	12	5	148206156	148208197	2042	1
1540	CYLD	0.54277	rs2032688	26	11	16	50775961	50835846	59886	1
154007	SNRNP48	0.15078	rs7774336	30	12	6	7590432	7612200	21769	1
154043	CNKSR3	0.41173	rs6927301	49	14	6	154726433	154831753	105321	-1
154064	RAET1L	0.39629	rs6557239	16	9	6	150341266	150346668	5403	-1
154075	SAMD3	0.38316	rs9492472	71	14	6	130465447	130686570	221124	-1
154091	SLC2A12	0.13436	rs2254235	35	13	6	134308719	134373789	65071	-1
154141	MBOAT1	0.2378	rs2457336	62	14	6	20100935	20212670	111736	-1
154150	HDGFL1	0.24817	rs9356829	40	13	6	22569678	22570750	1073	1
154197	PNLDC1	0.10337	rs4709380	9	6	6	160221301	160241735	20435	1
154214	RNF217	0.15748	rs1830651	50	14	6	125304514	125404661	100148	1
154215	NKAIN2	0.85557	rs235680	329	15	6	124125069	125146786	1021718	1
1543	CYP1A1	0.49364	rs2470891	2	2	15	75011883	75017877	5995	-1
154313	C6orf165	0.12667	rs2295088	17	9	6	88117690	88174191	56502	1
154386	C6orf195	0.15684	rs1482847	39	13	6	2622972	2635298	12327	-1
1544	CYP1A2	0.09938	rs2472299	4	4	15	75041184	75048941	7758	1
154467	CCDC167	0.12153	rs1150792	23	11	6	37450696	37467700	17005	-1
1545	CYP1B1	0.18684	rs162556	25	11	2	38294746	38303323	8578	-1
154661	RUNDC3B	0.51376	rs12704370	12	8	7	87257729	87461613	203885	1
154664	ABCA13	0.14467	rs41332948	132	15	7	48211057	48687091	476035	1
154743	C7orf60	0.18226	rs6973324	13	8	7	112459202	112579932	120731	-1
154790	CLEC2L	0.08863	rs10281041	3	3	7	139208674	139229731	21058	1
154791	C7orf55	0.07844	rs6947215	1	1	7	139025196	139031065	5870	1
154796	AMOT	0.10177	rs17004059	29	12	X	112018105	112084043	65939	-1
1548	CYP2A6	0.09317	rs2258314	1	1	19	41349443	41356352	6910	-1
154807	VKORC1L1	0.23962	rs12538430	8	6	7	65338257	65419800	81544	1
154810	AMOTL1	0.2188	rs2851585	40	13	11	94501508	94609918	108411	1
154865	IQUB	0.24517	rs7805957	12	8	7	123092235	123174718	82484	-1
154872	LOC154872	0.0833700000000001	rs886704	5	4	7	124417346	124430864	13519	-1
154881	KCTD7	0.11304	rs10258739	16	9	7	66093868	66108216	14349	1
1549	CYP2A7	0.10739	rs7255901	17	9	19	41381344	41388657	7314	-1
154907	C7orf66	0.12471	rs9690914	19	10	7	108524038	108524637	600	-1
155	ADRB3	0.0881	rs2298423	1	1	8	37820513	37824184	3672	-1
155006	TMEM213	0.08658	rs6953540	9	6	7	138482739	138490769	8031	1
155038	GIMAP8	0.09654	rs7776885	23	11	7	150147962	150176483	28522	1
155051	CRYGN	0.11776	rs1558299	9	6	7	151127056	151137099	10044	-1
155054	ZNF425	0.1031	rs7794500	1	1	7	148799876	148823438	23563	-1
155061	ZNF746	0.11196	rs709067	13	8	7	149169884	149194898	25015	-1
155066	ATP6V0E2	0.09212	rs4725837	2	2	7	149570057	149577787	7731	1
1551	CYP3A7	0.12842	rs2687145	4	4	7	99302660	99332819	30160	-1
155184	SLC2A7	0.10887	rs10746482	9	6	1	9063359	9086404	23046	-1
155185	AMZ1	0.16967	rs798548	10	7	7	2719163	2755069	35907	1
1553	CYP2A13	0.59507	rs1709086	5	4	19	41594356	41602100	7745	1
155368	WBSCR27	0.34735	rs4262227	2	2	7	73248920	73256855	7936	-1
155435	RBM33	0.12237	rs1424622	34	12	7	155437203	155574179	136977	1
155465	AGR3	0.36645	rs4285388	43	13	7	16899030	16921613	22584	-1
1555	CYP2B6	0.17471	rs16974799	19	10	19	41497204	41524301	27098	1
1557	CYP2C19	0.1157	rs4641393	8	6	10	96522463	96612671	90209	1
1558	CYP2C8	0.14004	rs11188183	19	10	10	96796529	96829254	32726	-1
1559	CYP2C9	0.1278	rs10509679	13	8	10	96698415	96749148	50734	1
156	ADRBK1	0.09587	rs1894111	2	2	11	67033905	67054029	20125	1
1562	CYP2C18	0.1125	rs12777823	9	6	10	96443251	96495947	52697	1
1565	CYP2D6	0.10242	rs5751216	1	1	22	42522501	42526883	4383	-1
157	ADRBK2	0.60751	rs7285470	33	12	22	25960861	26125259	164399	1
1571	CYP2E1	0.09248	rs7095379	20	10	10	135340867	135352620	11754	1
1572	CYP2F1	0.55743	rs1631814	7	5	19	41620353	41634281	13929	1
157285	SGK223	0.14524	rs2945891	47	13	8	8175258	8239257	64000	-1
1573	CYP2J2	0.21628	rs11572223	18	10	1	60358980	60392423	33444	-1
157310	PEBP4	0.23792	rs7836359	69	14	8	22570765	22785421	214657	-1
157313	CDCA2	0.09962	rs17053800	14	8	8	25316513	25365425	48913	1
157378	TMEM65	0.38432	rs13439443	24	11	8	125323159	125384940	61782	-1
157506	RDH10	0.11877	rs6472767	34	12	8	74206837	74237520	30684	1
157567	ANKRD46	0.13702	rs17428846	29	12	8	101521980	101572014	50035	-1
157570	ESCO2	0.14128	rs17057863	5	4	8	27632058	27662425	30368	1
157574	FBXO16	0.20919	rs2291792	21	10	8	28285925	28347835	61911	-1
1576	CYP3A4	0.08945	rs6945984	2	2	7	99354583	99381811	27229	-1
157638	FAM84B	0.11035	rs7006963	26	11	8	127564683	127570711	6029	-1
157657	C8orf37	0.1513	rs7817605	37	13	8	96257141	96281462	24322	-1
157680	VPS13B	0.1271	rs11987013	68	14	8	100025494	100889814	864321	1
157695	C8orf42	0.13496	rs1043720	34	12	8	439790	495781	55992	-1
157697	ERICH1	0.11745	rs7834337	31	12	8	614200	681226	67027	-1
1577	CYP3A5	0.1049	rs10242455	4	4	7	99245813	99277621	31809	-1
157724	SLC7A13	0.096	rs13262822	23	11	8	87226288	87242604	16317	-1
157753	TMEM74	0.17683	rs1353646	19	10	8	109795346	109799770	4425	-1
157769	FAM91A1	0.13496	rs2385516	6	5	8	124780882	124827692	46811	1
157773	C8orf48	0.25872	rs12544916	41	13	8	13424352	13425797	1446	1
157777	MCMDC2	0.19335	rs3779995	1	1	8	67782984	67834283	51300	1
157807	CLVS1	0.12204	rs3864670	64	14	8	62200525	62414204	213680	1
157848	NKX6-3	0.10564	rs1020251	2	2	8	41503829	41504878	1050	-1
157855	KCNU1	0.1145	rs1010669	32	12	8	36641842	36793643	151802	1
157869	SBSPON	0.18829	rs10087744	21	10	8	73976778	74005507	28730	-1
1579	CYP4A11	0.14251	rs1502931	7	5	1	47394846	47407156	12311	-1
157922	CAMSAP1	0.08993	rs11792453	10	7	9	138700333	138799005	98673	-1
157927	C9orf62	0.31554	rs7039860	31	12	9	138235095	138238408	3314	1
157983	C9orf66	0.08839	rs669980	2	2	9	213108	215893	2786	-1
158	ADSL	0.1123	rs8135371	2	2	22	40742504	40762577	20074	1
1580	CYP4B1	0.12495	rs12082811	19	10	1	47264670	47285021	20352	1
158038	LINGO2	0.50415	rs1342265	449	15	9	27948084	29212998	1264915	-1
158046	NXNL2	0.2695	rs10120738	15	9	9	91150016	91190704	40689	1
158067	AK8	0.32628	rs7031940	45	13	9	135600965	135754198	153234	-1
1581	CYP7A1	0.10738	rs16923506	16	9	8	59402737	59412720	9984	-1
158131	OR1Q1	0.0876400000000001	rs1329955	5	4	9	125377017	125377961	945	1
158135	TTLL11	0.39749	rs10739602	80	14	9	124584204	124855885	271682	-1
158158	RASEF	0.12982	rs1538835	36	13	9	85597315	85678043	80729	-1
1582	CYP8B1	0.1035	rs6774801	3	3	3	42913684	42917633	3950	-1
158219	TTC39B	0.15462	rs12343442	81	15	9	15170842	15307358	136517	-1
158234	TRMT10B	0.11294	rs1409145	4	4	9	37753802	37778969	25168	1
158248	TTC16	0.1239	rs537881	3	3	9	130478358	130493879	15522	1
158293	FAM120AOS	0.10071	rs4744239	7	5	9	96208782	96215874	7093	-1
158297	FAM154A	0.38316	rs16937198	61	14	9	18927891	19033256	105366	-1
1583	CYP11A1	0.09357	rs3803463	10	7	15	74630103	74660081	29979	-1
158326	FREM1	0.38575	rs10756610	94	15	9	14734664	14910993	176330	-1
158358	KIAA2026	0.09863	rs10975371	19	10	9	5919008	6008003	88996	-1
158399	ZNF483	0.18418	rs4448355	8	6	9	114287447	114340124	52678	1
1584	CYP11B1	0.1457	rs7818826	10	7	8	143953773	143961236	7464	-1
158401	C9orf84	0.1142	rs7036787	23	11	9	114448901	114545779	96879	-1
158405	KIAA1958	0.466	rs2173194	34	12	9	115249248	115422706	173459	1
158427	TSTD2	0.11294	rs1034097	11	7	9	100362362	100395962	33601	-1
158431	ZNF782	0.13497	rs7859940	10	7	9	99579273	99616389	37117	-1
158434	LOC158434	0.22164	rs4743598	33	12	9	98868943	98878693	9751	-1
158471	PRUNE2	0.39186	rs2889741	150	15	9	79226292	79521003	294712	-1
1585	CYP11B2	0.26504	rs4736354	10	7	8	143991975	143999259	7285	-1
158506	ZNF645	0.49695	rs17322162	51	14	X	22291030	22292578	1549	1
158511	CSAG1	0.0920299999999999	rs5969917	6	5	X	151903228	151909518	6291	1
158521	FMR1NB	0.10724	rs17320865	6	5	X	147062849	147108187	45339	1
158584	FAAH2	0.19992	rs560095	31	12	X	57313110	57515629	202520	1
1586	CYP17A1	0.52756	rs11191416	7	5	10	104590288	104597290	7003	-1
158724	FAM47A	0.27989	rs5973071	22	11	X	34147869	34150447	2579	-1
158747	MOSPD2	0.16866	rs5980081	19	10	X	14891527	14939459	47933	1
158763	ARHGAP36	0.68648	rs4506388	19	10	X	130192216	130223857	31642	1
158798	AKAP14	0.15323	rs194282	3	3	X	119029936	119054679	24744	1
1588	CYP19A1	0.16155	rs6493496	74	14	15	51500254	51630795	130542	-1
158800	RHOXF1	0.14274	rs6646569	4	4	X	119243025	119249847	6823	-1
158809	MAGEB6	0.11422	rs2316472	5	4	X	26210557	26213763	3207	1
158833	AWAT1	0.09104	rs6624466	4	4	X	69454505	69460511	6007	1
158835	AWAT2	0.12044	rs1409995	7	5	X	69260392	69269788	9397	-1
158866	ZDHHC15	0.14122	rs7053969	17	9	X	74588262	74743337	155076	-1
158880	USP51	0.08706	rs2499868	3	3	X	55511049	55515631	4583	-1
