chr	geneEntrezID	startpos	endpos	strand	symb	multi_loc	length
12	2120	11802788	12048336	1	ETV6	False	245549
12	79370	12223878	12252629	1	BCL2L14	False	28752
12	100506248	12264097	12264453	1	LOC100506248	False	357
12	4040	12268959	12419811	-1	LRP6	False	150853
12	54682	12482218	12503169	-1	MANSC1	False	20952
12	118426	12510020	12619838	1	LOH12CR1	False	109819
12	80824	12626216	12715448	-1	DUSP16	False	89233
12	1389	12764831	12798041	1	CREBL2	False	33211
12	2842	12813995	12849121	-1	GPR19	False	35127
12	1027	12870302	12875305	1	CDKN1B	False	5004
12	81575	12878851	12944400	1	APOLD1	False	65550
12	51202	12966280	12982915	1	DDX47	False	16636
12	9052	13043956	13066600	1	GPRC5A	False	22645
12	55507	13093709	13103318	-1	GPRC5D	False	9610
12	50865	13127798	13153243	-1	HEBP1	False	25446
12	57613	13197315	13236383	1	KIAA1467	False	39069
12	83445	13236471	13256630	-1	GSG1	False	20160
12	2012	13349602	13369708	1	EMP1	False	20107
12	2904	13714410	14133022	-1	GRIN2B	False	418613
12	55729	14518611	14651697	1	ATF7IP	False	133087
12	79887	14656597	14720791	-1	PLBD1	False	64195
12	2984	14765566	14849519	-1	GUCY2C	False	83954
12	121504	14923654	14924065	-1	HIST4H4	False	412
12	55766	14927270	14930936	1	H2AFJ	False	3667
12	51729	14939412	14956401	-1	WBP11	False	16990
12	144608	14956506	14976792	1	C12orf60	False	20287
12	440087	14957584	14967116	-1	C12orf69	False	9533
12	420	14982245	14996413	-1	ART4	False	14169
12	4256	15034115	15038853	-1	MGP	False	4739
12	121506	15066976	15091463	-1	ERP27	False	24488
12	397	15094950	15114562	-1	ARHGDIB	False	19613
12	5149	15125956	15134799	1	PDE6H	False	8844
12	85004	15260716	15374411	-1	RERG	False	113696
12	5800	15475191	15751265	1	PTPRO	False	276075
12	2059	15773075	15942510	-1	EPS8	False	169436
12	11171	16035288	16056412	1	STRAP	False	21125
12	51071	16064186	16190315	1	DERA	False	126130
12	729025	16341419	16430619	-1	SLC15A5	False	89201
12	4257	16500076	16517344	1	MGST1	False	17269
12	55885	16701307	16761024	-1	LMO3	False	59718
12	79785	18233803	18243114	-1	RERGL	False	9312
12	5288	18414474	18801352	1	PIK3C2G	False	386879
12	89869	18836116	18890918	-1	PLCZ1	False	54803
12	93661	18891045	18892122	1	CAPZA3	False	1078
12	54477	19282626	19529334	1	PLEKHA5	False	246709
12	121536	19592608	19675173	1	AEBP2	False	82566
12	5139	20522197	20833881	1	PDE3A	False	311685
12	53919	20848289	20906320	1	SLCO1C1	False	58032
12	28234	20963638	21069658	1	SLCO1B3	False	106021
12	338821	21168630	21243040	1	SLCO1B7	False	74411
12	10599	21284128	21392730	1	SLCO1B1	False	108603
12	6579	21417534	21548371	-1	SLCO1A2	False	130838
12	3375	21525802	21532914	1	IAPP	False	7113
12	79912	21590538	21624184	1	PYROXD1	False	33647
12	5965	21621844	21654603	-1	RECQL	False	32760
12	51026	21654699	21671337	1	GOLT1B	False	16639
12	80763	21679256	21684210	1	C12orf39	False	4955
12	2998	21689123	21757781	-1	GYS2	False	68659
12	3945	21788275	21810789	-1	LDHB	False	22515
12	3764	21917889	21927747	-1	KCNJ8	False	9859
12	10060	21950323	22089628	-1	ABCC9	False	139306
12	55907	22199159	22218602	1	CMAS	False	19444
12	6489	22346325	22487648	-1	ST8SIA1	False	141324
12	9847	22601517	22697452	-1	KIAA0528	False	95936
12	55500	22778076	22843608	1	ETNK1	False	65533
12	6660	23685231	24715380	-1	SOX5	False	1030150
12	586	24962958	25102393	-1	BCAT1	False	139436
12	196415	25146358	25150373	-1	C12orf77	False	4016
12	645177	25157276	25191075	1	LOC645177	False	33800
12	4033	25205181	25261269	1	LRMP	False	56089
12	55259	25261223	25348094	-1	CASC1	False	86872
12	144363	25348150	25357949	1	LYRM5	False	9800
12	3845	25358180	25403854	-1	KRAS	False	45675
12	160492	25629016	25801488	-1	IFLTD1	False	172473
12	11228	26126688	26232825	1	RASSF8	False	106138
12	79365	26272959	26278003	-1	BHLHE41	False	5045
12	8082	26348269	26387710	1	SSPN	False	39442
12	3709	26488285	26986131	-1	ITPR2	False	497847
12	55726	27058112	27091254	-1	ASUN	False	33143
12	26127	27091305	27119581	1	FGFR1OP2	False	28277
12	51768	27124503	27167339	-1	TM7SF3	False	42837
12	9412	27175483	27182682	1	MED21	False	7200
12	728858	27233990	27235455	-1	C12orf71	False	1466
12	23012	27397078	27478892	1	STK38L	False	81815
12	56938	27485988	27573466	1	ARNTL2	False	87479
12	341346	27619743	27655118	1	C12orf70	False	35376
12	8496	27677045	27848497	1	PPFIBP1	False	171453
12	387849	27849428	27850566	1	REP15	False	1139
12	60488	27863706	27909237	1	MRPS35	False	45532
12	100287284	27915599	27924209	-1	MANSC4	False	8611
12	57542	27933187	27955973	1	KLHDC5	False	22787
12	5744	28111017	28124916	-1	PTHLH	False	13900
12	55297	28410133	28703099	1	CCDC91	False	292967
12	55711	29376598	29487006	1	FAR2	False	110409
12	51290	29493579	29534143	-1	ERGIC2	False	40565
12	341350	29580489	29650619	-1	OVCH1	False	70131
12	83857	29653746	29937692	-1	TMTC1	False	283947
12	10526	30781915	30848929	-1	IPO8	False	67015
12	65981	30862486	30907448	-1	CAPRIN2	False	44963
12	441631	31079838	31149537	1	TSPAN11	False	69700
12	1663	31226779	31257725	1	DDX11	False	30947
12	144203	31267684	31359088	-1	OVOS2	False	91405
12	58516	31433518	31479159	-1	FAM60A	False	45642
12	160518	31535157	31743952	-1	DENND5B	False	208796
12	254013	31800094	31822016	1	METTL20	False	21923
12	196394	31824071	31882108	-1	AMN1	False	58038
12	440093	31944119	31945175	-1	H3F3C	False	1057
12	55196	32112353	32146041	1	C12orf35	False	33689
12	636	32260185	32531141	1	BICD1	False	270957
12	121512	32655041	32798984	1	FGD4	False	143944
12	10059	32832137	32898584	1	DNM1L	False	66448
12	51067	32899478	32908887	-1	YARS2	False	9410
12	5318	32943680	33049780	-1	PKP2	False	106101
12	341359	33528348	33592754	-1	SYT10	False	64407
12	84920	34175216	34181237	1	ALG10	False	6022
12	100130830	37927377	37938386	-1	LOC100130830	False	11010
12	144245	38710557	38723528	1	ALG10B	False	12972
12	144402	39046002	39299420	-1	CPNE8	False	253419
12	55605	39687030	39837192	-1	KIF21A	False	150163
12	225	39945022	40013843	-1	ABCD2	False	68822
12	283461	40019972	40115716	1	C12orf40	False	95745
12	114134	40148823	40499661	-1	SLC2A13	False	350839
12	120892	40618813	40763087	1	LRRK2	False	144275
12	283463	40787250	40964554	1	MUC19	True	177305
12	1272	41086358	41464094	1	CNTN1	False	377737
12	29951	41582250	41968392	1	PDZRN4	False	386143
12	283464	42475647	42538673	-1	GXYLT1	False	63027
12	10138	42550906	42632154	-1	YAF2	False	81249
12	85437	42705888	42719932	-1	ZCRB1	False	14045
12	51535	42719947	42842422	1	PPHLN1	False	122476
12	144165	42852140	42983572	-1	PRICKLE1	False	131433
12	80070	43748012	43945724	-1	ADAMTS20	False	197713
12	83448	44122410	44152596	-1	PUS7L	False	30187
12	51135	44152747	44183346	1	IRAK4	False	30600
12	5756	44187526	44200178	-1	TWF1	False	12653
12	84216	44229962	44783541	1	TMEM117	False	553580
12	4753	44902058	45307711	-1	NELL2	False	405654
12	440097	45408539	45444882	-1	DBX2	False	36344
12	196527	45609770	45834187	1	ANO6	False	224418
12	196528	46123620	46301819	1	ARID2	False	178200
12	9169	46312914	46384401	-1	SCAF11	False	71488
12	81539	46576838	46663208	-1	SLC38A1	False	86371
12	54407	46751971	46766645	-1	SLC38A2	False	14675
12	55089	47158544	47219780	-1	SLC38A4	False	61237
12	347902	47469490	47473734	-1	AMIGO2	False	4245
12	91523	47610052	47630443	1	FAM113B	False	20392
12	79657	48055715	48099844	-1	RPAP3	False	44130
12	8909	48103517	48119355	-1	ENDOU	False	15839
12	10411	48128453	48152889	-1	RAPGEF3	False	24437
12	55652	48166967	48176536	1	SLC48A1	False	9570
12	51564	48176505	48213763	-1	HDAC7	False	37259
12	7421	48235320	48298814	-1	VDR	False	63495
12	79022	48357330	48362661	1	TMEM106C	False	5332
12	1280	48366748	48398285	-1	COL2A1	False	31538
12	29843	48436757	48499641	-1	SENP1	False	62885
12	5213	48499656	48540187	1	PFKM	False	40532
12	140461	48541572	48551377	-1	ASB8	False	9806
12	387856	48577366	48579709	1	C12orf68	False	2344
12	121275	48596122	48597075	-1	OR10AD1	False	954
12	341567	48722763	48724062	1	H1FNT	False	1300
12	121274	48733791	48745029	-1	ZNF641	False	11239
12	23519	48866448	48866843	1	ANP32D	False	396
12	121273	48876286	48890297	1	C12orf54	False	14012
12	341568	48919415	48921886	1	OR8S1	False	2472
12	3906	48961467	48963829	-1	LALBA	False	2363
12	54934	49046994	49076035	-1	KANSL2	False	29042
12	904	49082245	49110781	-1	CCNT1	True	28537
12	112	49159975	49182820	-1	ADCY6	False	22846
12	784	49208215	49222726	1	CACNB3	False	14512
12	9416	49223539	49245957	-1	DDX23	False	22419
12	27289	49250916	49259653	-1	RND1	False	8738
12	85478	49297893	49315359	1	CCDC65	False	17467
12	51303	49315742	49319330	-1	FKBP11	False	3589
12	377	49329992	49351252	-1	ARF3	False	21261
12	7480	49359123	49365641	-1	WNT10B	False	6519
12	7471	49372236	49376396	1	WNT1	False	4161
12	23109	49388933	49393088	-1	DDN	False	4156
12	5571	49396055	49412629	-1	PRKAG1	False	16575
12	8085	49412758	49449107	-1	MLL2	False	36350
12	121268	49458468	49463775	-1	RHEBL1	False	5308
12	50846	49483204	49488602	-1	DHH	False	5399
12	55716	49490922	49504680	-1	LMBR1L	False	13759
12	10376	49521565	49525304	-1	TUBA1B	False	3740
12	7846	49578582	49582861	-1	TUBA1A	False	4280
12	84790	49658865	49667113	1	TUBA1C	False	8249
12	5630	49688909	49692481	1	PRPH	False	3573
12	10024	49716971	49725514	1	TROAP	False	8544
12	338761	49726200	49730971	-1	C1QL4	False	4772
12	79962	49741041	49745697	1	DNAJC22	False	4657
12	65244	49760688	49921207	1	SPATS2	False	160520
12	23416	49932940	49952077	1	KCNH3	False	19138
12	10445	49952085	49961911	-1	MCRS1	False	9827
12	84070	49976658	49999433	-1	FAM186B	False	22776
12	25766	50017403	50038449	1	PRPF40B	False	21047
12	91010	50031724	50101197	-1	FMNL3	False	69474
12	7009	50135293	50158717	1	TMBIM6	False	23425
12	57701	50184929	50222208	-1	NCKAP5L	False	37280
12	144233	50229826	50236912	-1	BCDIN3D	False	7087
12	23017	50260679	50297760	-1	FAIM2	False	37082
12	359	50344524	50352664	1	AQP2	False	8141
12	362	50355279	50359461	1	AQP5	False	4183
12	363	50366620	50370922	1	AQP6	False	4303
12	29127	50382945	50419307	-1	RACGAP1	False	36363
12	41	50451487	50477394	1	ACCN2	False	25908
12	6602	50478983	50494494	1	SMARCD1	False	15512
12	100127971	50487389	50491626	1	LOC100127971	False	4238
12	2819	50497801	50505096	1	GPD1	False	7296
12	84987	50505900	50514234	1	C12orf62	False	8335
12	91012	50523581	50561097	-1	CERS5	False	37517
12	51474	50569563	50677353	-1	LIMA1	False	107791
12	121006	50721095	50790405	-1	FAM186A	False	69311
12	113251	50794592	50873788	1	LARP4	False	79197
12	57609	50898768	51142450	1	DIP2B	False	243683
12	466	51157789	51214943	1	ATF1	False	57155
12	283471	51236701	51281667	1	TMPRSS12	False	44967
12	25840	51318534	51326300	1	METTL7A	False	7767
12	613227	51347782	51364289	1	HIGD1C	False	16508
12	4891	51373566	51422058	-1	SLC11A2	False	48493
12	25875	51442084	51454207	1	LETMD1	False	12124
12	81566	51454990	51477333	-1	CSRNP2	False	22344
12	7024	51487539	51566926	-1	TFCP2	False	79388
12	5463	51580719	51611477	-1	POU6F1	False	30759
12	9802	51632508	51640501	1	DAZAP2	False	7994
12	57228	51639133	51664202	-1	SMAGP	False	25070
12	51411	51674822	51717938	-1	BIN2	False	43117
12	1990	51722227	51740463	-1	CELA1	False	18237
12	11226	51745833	51785200	-1	GALNT6	False	39368
12	9498	51818594	51902980	1	SLC4A8	False	84387
12	6334	51985020	52202307	1	SCN8A	False	217288
12	401720	52211676	52225701	-1	FIGNL2	False	14026
12	728503	52238457	52246513	1	LOC728503	False	8057
12	341405	52281793	52285505	1	ANKRD33	False	3713
12	94	52301202	52317145	1	ACVRL1	False	15944
12	91	52345451	52390863	1	ACVR1B	False	45413
12	160622	52400748	52409671	1	GRASP	False	8924
12	3164	52416616	52453291	1	NR4A1	False	36676
12	60673	52463758	52471279	1	C12orf44	False	7522
12	144501	52562780	52585784	-1	KRT80	False	23005
12	283403	52599365	52604639	-1	LOC283403	False	5275
12	3855	52626954	52642709	1	KRT7	False	15756
12	3887	52679697	52685299	-1	KRT81	False	5603
12	3892	52695649	52702947	1	KRT86	False	7299
12	3889	52708085	52715182	-1	KRT83	False	7098
12	3891	52753790	52761309	-1	KRT85	False	7520
12	3890	52771596	52779417	-1	KRT84	False	7822
12	3888	52787735	52800176	-1	KRT82	False	12442
12	9119	52817854	52828110	-1	KRT75	False	10257
12	3854	52840435	52845910	-1	KRT6B	False	5476
12	286887	52862300	52867569	-1	KRT6C	False	5270
12	3853	52880958	52887181	-1	KRT6A	False	6224
12	3852	52908359	52914243	-1	KRT5	False	5885
12	112802	52937693	52946931	-1	KRT71	False	9239
12	121391	52959603	52967609	-1	KRT74	False	8007
12	140807	52979373	52995322	-1	KRT72	False	15950
12	319101	53001354	53012343	-1	KRT73	False	10990
12	3849	53038342	53045959	-1	KRT2	False	7618
12	3848	53068520	53074191	-1	KRT1	False	5672
12	374454	53083410	53097247	-1	KRT77	False	13838
12	51350	53161939	53171129	-1	KRT76	False	9191
12	3850	53183469	53189892	-1	KRT3	False	6424
12	3851	53200327	53207900	-1	KRT4	False	7574
12	338785	53215231	53228077	-1	KRT79	False	12847
12	196374	53232746	53242778	-1	KRT78	False	10033
12	3856	53290971	53298868	-1	KRT8	False	7898
12	3875	53342655	53346685	1	KRT18	False	4031
12	1975	53400062	53435993	1	EIF4B	False	35932
12	23371	53440810	53458163	1	TENC1	False	17354
12	84926	53458100	53473204	-1	SPRYD3	False	15105
12	3489	53491436	53496128	1	IGFBP6	False	4693
12	8435	53497274	53518323	1	SOAT2	False	21050
12	51380	53551447	53574430	-1	CSAD	False	22984
12	283337	53574535	53584654	1	ZNF740	False	10120
12	3695	53585107	53601000	-1	ITGB7	False	15894
12	5916	53604353	53626036	-1	RARG	False	21684
12	84975	53645370	53648190	1	MFSD5	False	2821
12	9700	53662083	53687427	1	ESPL1	False	25345
12	5204	53689235	53693234	1	PFDN5	False	4000
12	60314	53693470	53700965	1	C12orf10	False	7496
12	8086	53701240	53715412	-1	AAAS	False	14173
12	121340	53720359	53730004	-1	SP7	False	9646
12	6667	53773979	53810230	1	SP1	False	36252
12	269	53817639	53825318	1	AMHR2	False	7680
12	54458	53835433	53840427	1	PRR13	False	4995
12	5094	53845886	53874946	1	PCBP2	False	29061
12	7786	53874276	53893444	-1	MAP3K12	False	19169
12	6895	53894705	53900215	1	TARBP2	False	5511
12	8620	53900474	53901422	-1	NPFF	False	949
12	11016	53905843	54020199	-1	ATF7	False	114357
12	517	54058944	54070512	-1	ATP5G2	False	11569
12	57658	54104902	54121307	-1	CALCOCO1	False	16406
12	3229	54332576	54340328	1	HOXC13	False	7753
12	3228	54348714	54350350	1	HOXC12	False	1637
12	3227	54366910	54370203	1	HOXC11	False	3294
12	3226	54378946	54384063	1	HOXC10	False	5118
12	3225	54393877	54397121	1	HOXC9	False	3245
12	3224	54402890	54406547	1	HOXC8	False	3658
12	3221	54410642	54449814	1	HOXC4	False	39173
12	3223	54410642	54424607	1	HOXC6	False	13966
12	3222	54410642	54429145	1	HOXC5	False	18504
12	23583	54575252	54582757	-1	SMUG1	False	7506
12	23468	54624730	54673915	-1	CBX5	False	49186
12	3178	54674488	54679030	1	HNRNPA1	False	4543
12	4778	54685895	54694791	-1	NFE2	False	8897
12	22818	54718911	54745633	1	COPZ1	False	26723
12	53831	54756229	54758270	-1	GPR84	False	2042
12	25946	54762920	54785083	-1	ZNF385A	False	22164
12	3678	54789045	54813050	-1	ITGA5	False	24006
12	121355	54849736	54867386	-1	GTSF1	False	17651
12	3071	54891495	54936899	1	NCKAP1L	False	45405
12	5153	54943177	54973023	1	PDE1B	False	29847
12	5502	54973024	54982443	-1	PPP1R1A	False	9420
12	90070	55024623	55028663	-1	LACRT	False	4041
12	117159	55038375	55042149	-1	DCD	False	3775
12	118430	55248299	55252177	1	MUCL1	False	3879
12	9840	55343865	55378456	-1	KIAA0748	False	34592
12	58158	55413729	55423801	1	NEUROD4	False	10073
12	441639	55523553	55524560	1	OR9K2	False	1008
12	121364	55614809	55615759	1	OR10A7	False	951
12	254783	55641072	55642010	1	OR6C74	False	939
12	283365	55688072	55689016	-1	OR6C6	False	945
12	390321	55714384	55715322	1	OR6C1	False	939
12	254786	55725485	55726420	1	OR6C3	False	936
12	390323	55758895	55759833	1	OR6C75	False	939
12	403282	55794313	55795251	1	OR6C65	False	939
12	390326	55820038	55820976	1	OR6C76	False	939
12	341416	55845998	55846936	1	OR6C2	False	939
12	390327	55862984	55863922	-1	OR6C70	False	939
12	403284	55886162	55887100	1	OR6C68	False	939
12	341418	55945011	55945940	1	OR6C4	False	930
12	121130	56030676	56031617	1	OR10P1	False	942
12	196410	56075330	56078395	1	METTL7B	False	3066
12	3679	56078352	56106089	-1	ITGA7	False	27738
12	2647	56109818	56113491	1	BLOC1S1	False	3674
12	5959	56114151	56118526	1	RDH5	False	4376
12	967	56119230	56122910	-1	CD63	False	3681
12	10220	56137064	56146665	1	GDF11	False	9602
12	84324	56146247	56211540	-1	SARNP	False	65294
12	29095	56211806	56214959	1	ORMDL2	False	3154
12	85406	56214744	56223420	-1	DNAJC14	False	8677
12	4327	56229214	56236735	-1	MMP19	False	7522
12	84305	56295197	56321697	-1	WIBG	False	26501
12	1606	56324946	56347807	1	DGKA	False	22862
12	6490	56347889	56360496	-1	PMEL	False	12608
12	1017	56360556	56366568	1	CDK2	False	6013
12	5869	56367862	56388490	1	RAB5B	False	20629
12	6821	56391043	56399309	1	SUOX	False	8267
12	64375	56414689	56432219	1	IKZF4	False	17531
12	6231	56435686	56438007	1	RPS26	False	2322
12	2065	56473809	56497291	1	ERBB3	False	23483
12	5036	56498103	56507694	1	PA2G4	False	9592
12	6171	56510374	56511616	1	RPL41	False	1243
12	84872	56512030	56516278	1	ZC3H10	False	4249
12	23344	56521986	56538460	1	ESYT1	False	16475
12	140465	56546204	56551771	1	MYL6B	False	5568
12	4637	56552045	56555366	1	MYL6	False	3322
12	6601	56555636	56583351	-1	SMARCC2	False	27716
12	10193	56596288	56615753	-1	RNF41	False	19466
12	79035	56618125	56623638	1	OBFC2B	False	5514
12	283375	56623820	56631630	1	SLC39A5	False	7811
12	283373	56631591	56652143	-1	ANKRD52	False	20553
12	93058	56660642	56664750	1	COQ10A	False	4109
12	1431	56665483	56694175	-1	CS	False	28693
12	10330	56704212	56710128	-1	CNPY2	False	5917
12	9924	56710007	56727837	-1	PAN2	False	17831
12	51561	56732663	56734194	1	IL23A	False	1532
12	6773	56735381	56754037	-1	STAT2	False	18657
12	319	56754355	56756583	-1	APOF	False	2229
12	8914	56810157	56843200	-1	TIMELESS	False	33044
12	4284	56843286	56848435	-1	MIP	False	5150
12	283377	56862301	56864769	1	SPRYD4	False	2469
12	27165	56864736	56882181	-1	GLS2	False	17446
12	5939	56915609	56989980	1	RBMS2	False	74372
12	11176	56989380	57030163	-1	BAZ2A	False	40784
12	506	57031959	57039852	-1	ATP5B	False	7894
12	10728	57057125	57082078	-1	PTGES3	False	24954
12	4666	57106211	57119326	-1	NACA	False	13116
12	5557	57125364	57146146	-1	PRIM1	False	20783
12	8630	57157108	57181574	1	HSD17B6	False	24467
12	121214	57316938	57328189	-1	SDR9C7	False	11252
12	8608	57345215	57351418	-1	RDH16	False	6204
12	11318	57388355	57390469	1	GPR182	False	2115
12	9880	57392617	57400297	-1	ZBTB39	False	7681
12	6866	57403781	57410344	-1	TAC3	False	6564
12	4640	57422301	57443893	-1	MYO1A	False	21593
12	23306	57449426	57472574	-1	TMEM194A	False	23149
12	4665	57482677	57489259	1	NAB2	False	6583
12	6778	57489187	57505196	-1	STAT6	False	16010
12	4035	57522282	57607142	1	LRP1	False	84861
12	11247	57610578	57620232	1	NXPH4	False	9655
12	6472	57623356	57628718	1	SHMT2	False	5363
12	56901	57628686	57634545	-1	NDUFA4L2	False	5860
12	246329	57637242	57644969	-1	STAC3	False	7728
12	22864	57647548	57704246	-1	R3HDM2	False	56699
12	3626	57828543	57844609	1	INHBC	False	16067
12	83729	57849096	57851791	1	INHBE	False	2696
12	2735	57853918	57866051	1	GLI1	False	12134
12	64333	57866038	57873633	-1	ARHGAP9	False	7596
12	4141	57881736	57910438	1	MARS	False	28703
12	1649	57910371	57914300	-1	DDIT3	False	3930
12	114785	57916659	57923931	1	MBD6	False	7273
12	10540	57924094	57940978	-1	DCTN2	False	16885
12	3798	57943847	57978554	1	KIF5A	False	34708
12	79837	57984942	57997211	1	PIP4K2C	False	12270
12	196403	57998604	58003583	1	DTX3	False	4980
12	115557	58003963	58011026	1	ARHGEF25	False	7064
12	65012	58013693	58019934	1	SLC26A10	False	6242
12	2583	58019551	58026985	-1	B4GALNT1	False	7435
12	10956	58087738	58115340	1	OS9	False	27603
12	116986	58118994	58135940	-1	AGAP2	False	16947
